Date,Open,6-month-ma
2016-05-06,9.80961,9.011321666666667
2016-05-07,9.31565,9.403938333333334
2016-05-08,9.3729,9.494033333333332
2016-05-09,9.49404,9.57381
2016-05-10,9.28265,9.461966666666667
2016-05-11,9.43143,9.445263333333333
2016-05-12,9.99511,9.451046666666667
2016-05-13,10.0623,9.481963333333333
2016-05-14,10.5051,9.606405
2016-05-15,10.2386,9.795105000000001
2016-05-16,9.9687,9.919198333333334
2016-05-17,11.1932,10.03354
2016-05-18,12.1793,10.327168333333333
2016-05-19,13.5428,10.6912
2016-05-20,14.8532,11.271283333333331
2016-05-21,13.6897,11.995966666666666
2016-05-22,14.0405,12.571150000000001
2016-05-23,14.2798,13.249783333333333
2016-05-24,13.3054,13.764216666666664
2016-05-25,12.7932,13.9519
2016-05-26,12.5161,13.826966666666666
2016-05-27,12.3894,13.437449999999998
2016-05-28,11.3332,13.220733333333333
2016-05-29,12.1122,12.769516666666666
2016-05-30,12.3253,12.40825
2016-05-31,12.7435,12.244900000000001
2016-06-01,14.1098,12.236616666666668
2016-06-02,13.9917,12.502233333333335
2016-06-03,13.7429,12.769283333333334
2016-06-04,13.8643,13.170899999999998
2016-06-05,13.7625,13.462916666666667
2016-06-06,14.0007,13.70245
2016-06-07,13.9453,13.911983333333332
2016-06-08,14.5079,13.884566666666666
2016-06-09,14.4306,13.9706
2016-06-10,14.3759,14.085216666666668
2016-06-11,13.9091,14.170483333333332
2016-06-12,14.1864,14.194916666666666
2016-06-13,15.7723,14.225866666666667
2016-06-14,17.612801,14.530366666666666
2016-06-15,18.9053,15.047850166666665
2016-06-16,18.362801,15.793633499999999
2016-06-17,20.6509,16.458116999999998
2016-06-18,15.3786,17.581750333333332
2016-06-19,11.1673,17.780450333333334
2016-06-20,12.2369,17.012950333333333
2016-06-21,11.8198,16.116966833333333
2016-06-22,13.1997,14.936050166666668
2016-06-23,13.2156,14.075533333333333
2016-06-24,13.6821,12.836316666666667
2016-06-25,14.3028,12.553566666666667
2016-06-26,14.2611,13.07615
2016-06-27,13.8082,13.413516666666666
2016-06-28,13.9276,13.744916666666667
2016-06-29,12.1742,13.866233333333334
2016-06-30,12.6029,13.692666666666666
2016-07-01,12.4381,13.5128
2016-07-02,12.216,13.202016666666667
2016-07-03,12.1208,12.861166666666668
2016-07-04,11.6961,12.579933333333335
2016-07-05,11.4574,12.208016666666667
2016-07-06,10.5758,12.08855
2016-07-07,10.5359,11.7507
2016-07-08,10.1153,11.433666666666667
2016-07-09,11.4177,11.08355
2016-07-10,10.9604,10.966366666666666
2016-07-11,10.9411,10.84375
2016-07-12,10.447,10.7577
2016-07-13,10.5066,10.736233333333333
2016-07-14,10.5969,10.73135
2016-07-15,11.4991,10.811616666666666
2016-07-16,11.9194,10.825183333333333
2016-07-17,11.6235,10.985016666666667
2016-07-18,11.173,11.09875
2016-07-19,11.0466,11.21975
2016-07-20,11.5902,11.30975
2016-07-21,12.4601,11.475299999999999
2016-07-22,12.6575,11.635466666666668
2016-07-23,14.6655,11.758483333333333
2016-07-24,14.2958,12.265483333333334
2016-07-25,12.7434,12.78595
2016-07-26,13.8161,13.06875
2016-07-27,12.0505,13.439733333333335
2016-07-28,12.9791,13.371466666666668
2016-07-29,12.8364,13.425066666666666
2016-07-30,12.7974,13.120216666666666
2016-07-31,12.4397,12.870483333333333
2016-08-01,11.8948,12.819866666666668
2016-08-02,10.9485,12.49965
2016-08-03,8.8768,12.315983333333334
2016-08-04,10.311,11.632266666666666
2016-08-05,11.019,11.211366666666665
2016-08-06,10.9167,10.914966666666666
2016-08-07,10.8592,10.661133333333334
2016-08-08,10.9135,10.488533333333333
2016-08-09,11.2746,10.4827
2016-08-10,12.2298,10.882333333333333
2016-08-11,12.1382,11.202133333333334
2016-08-12,11.6889,11.388666666666666
2016-08-13,11.7704,11.517366666666668
2016-08-14,11.5833,11.669233333333333
2016-08-15,11.2017,11.780866666666666
2016-08-16,11.2287,11.768716666666668
2016-08-17,11.1332,11.601866666666666
2016-08-18,10.7475,11.434366666666667
2016-08-19,10.7463,11.277466666666667
2016-08-20,10.7501,11.106783333333333
2016-08-21,11.2533,10.967916666666667
2016-08-22,11.1851,10.976516666666667
2016-08-23,11.137,10.96925
2016-08-24,11.0243,10.969883333333334
2016-08-25,11.0313,11.016016666666665
2016-08-26,11.3524,11.063516666666667
2016-08-27,11.294,11.1639
2016-08-28,11.147,11.170683333333335
2016-08-29,10.9151,11.164333333333333
2016-08-30,10.9921,11.12735
2016-08-31,11.2386,11.121983333333334
2016-09-01,11.6705,11.156533333333334
2016-09-02,11.9642,11.20955
2016-09-03,12.1129,11.321250000000001
2016-09-04,11.7541,11.482233333333333
2016-09-05,11.6805,11.622066666666667
2016-09-06,11.7254,11.7368
2016-09-07,11.6945,11.817933333333334
2016-09-08,11.5458,11.821933333333334
2016-09-09,11.4125,11.7522
2016-09-10,11.6623,11.635466666666666
2016-09-11,12.2079,11.620166666666668
2016-09-12,11.643,11.708066666666667
2016-09-13,11.8887,11.694333333333333
2016-09-14,11.9046,11.7267
2016-09-15,11.9431,11.786499999999998
2016-09-16,11.9596,11.874933333333333
2016-09-17,12.5582,11.924483333333333
2016-09-18,12.6864,11.982866666666666
2016-09-19,12.436,12.156766666666668
2016-09-20,13.2139,12.247983333333332
2016-09-21,14.4341,12.4662
2016-09-22,13.665,12.881366666666667
2016-09-23,13.208,13.165599999999998
2016-09-24,13.3223,13.2739
2016-09-25,12.8525,13.379883333333334
2016-09-26,13.1696,13.4493
2016-09-27,12.8639,13.441916666666666
2016-09-28,13.1074,13.180216666666666
2016-09-29,13.2768,13.087283333333334
2016-09-30,13.076,13.09875
2016-10-01,13.2032,13.057699999999999
2016-10-02,13.1802,13.11615
2016-10-03,13.203,13.117916666666666
2016-10-04,13.4505,13.174433333333333
2016-10-05,13.2834,13.231616666666667
2016-10-06,13.0263,13.232716666666667
2016-10-07,12.8516,13.224433333333332
2016-10-08,12.674,13.165833333333333
2016-10-09,12.2156,13.081466666666666
2016-10-10,12.0607,12.9169
2016-10-11,11.7624,12.685266666666665
2016-10-12,11.7846,12.431766666666666
2016-10-13,11.9092,12.224816666666667
2016-10-14,11.9891,12.067749999999998
2016-10-15,11.9361,11.9536
2016-10-16,11.9817,11.907016666666665
2016-10-17,11.9556,11.89385
2016-10-18,11.9959,11.926050000000002
2016-10-19,12.5926,11.961266666666667
2016-10-20,12.0463,12.075166666666666
2016-10-21,12.1297,12.0847
2016-10-22,12.1804,12.116966666666668
2016-10-23,12.1304,12.150083333333333
2016-10-24,12.0372,12.179216666666667
2016-10-25,11.9676,12.186099999999998
2016-10-26,11.3841,12.081933333333334
2016-10-27,11.5312,11.971566666666666
2016-10-28,11.4749,11.871816666666666
2016-10-29,11.1003,11.754233333333332
2016-10-30,10.4282,11.58255
2016-10-31,11.2296,11.314383333333334
2016-11-01,10.9578,11.191383333333334
2016-11-02,10.7735,11.120333333333333
2016-11-03,10.7977,10.99405
2016-11-04,10.8175,10.881183333333334
2016-11-05,11.0948,10.83405
2016-11-06,10.9917,10.94515
2016-11-07,10.9037,10.905500000000002
2016-11-08,10.8506,10.896483333333334
2016-11-09,10.8199,10.909333333333334
2016-11-10,10.6747,10.913033333333333
2016-11-11,10.514,10.889233333333332
2016-11-12,10.2924,10.792433333333333
2016-11-13,9.88765,10.675883333333333
2016-11-14,10.0982,10.506541666666667
2016-11-15,9.97194,10.381141666666666
2016-11-16,10.217,10.239815
2016-11-17,10.0596,10.163531666666666
2016-11-18,9.98835,10.087798333333334
2016-11-19,9.48282,10.037123333333334
2016-11-20,9.66121,9.969651666666667
2016-11-21,9.58016,9.89682
2016-11-22,9.62576,9.831523333333333
2016-11-23,9.91977,9.732983333333333
2016-11-24,9.84603,9.709678333333333
2016-11-25,9.22853,9.685958333333334
2016-11-26,9.41643,9.643576666666666
2016-11-27,9.31202,9.602780000000001
2016-11-28,8.99844,9.55809
2016-11-29,8.7287,9.453536666666666
2016-11-30,8.15548,9.255025000000002
2016-12-01,8.60162,8.973266666666667
2016-12-02,8.45557,8.868781666666665
2016-12-03,7.76633,8.708638333333333
2016-12-04,7.90343,8.451023333333334
2016-12-05,7.41059,8.268521666666667
2016-12-06,6.8046,8.048836666666666
2016-12-07,7.89483,7.82369
2016-12-08,8.3835,7.705891666666666
2016-12-09,8.16814,7.69388
2016-12-10,8.43837,7.760848333333333
2016-12-11,8.12641,7.8500049999999995
2016-12-12,8.19236,7.969308333333333
2016-12-13,8.5204,8.200601666666666
2016-12-14,8.4515,8.304863333333333
2016-12-15,8.23533,8.316196666666666
2016-12-16,7.85904,8.327395000000001
2016-12-17,7.85569,8.23084
2016-12-18,7.86052,8.18572
2016-12-19,7.86943,8.130413333333333
2016-12-20,7.63368,8.021918333333334
2016-12-21,7.66366,7.8856150000000005
2016-12-22,7.89904,7.790336666666668
2016-12-23,7.57695,7.7970033333333335
2016-12-24,7.15242,7.750546666666668
2016-12-25,7.26485,7.63253
2016-12-26,7.1321,7.531766666666667
2016-12-27,7.27637,7.44817
2016-12-28,7.14895,7.3836216666666665
2016-12-29,7.53913,7.258606666666668
2016-12-30,8.28988,7.252303333333333
2016-12-31,8.15115,7.44188
2017-01-01,7.98231,7.589596666666668
2017-01-02,8.17087,7.731298333333334
2017-01-03,8.37458,7.8803816666666675
2017-01-04,9.70929,8.084653333333334
2017-01-05,11.2868,8.446346666666665
2017-01-06,10.2858,8.945833333333333
2017-01-07,10.2409,9.301608333333332
2017-01-08,9.87258,9.678040000000001
2017-01-09,10.3138,9.961658333333332
2017-01-10,10.3695,10.284861666666666
2017-01-11,10.5415,10.394896666666666
2017-01-12,9.72139,10.27068
2017-01-13,9.82722,10.176611666666666
2017-01-14,9.78645,10.107665
2017-01-15,9.8292,10.09331
2017-01-16,9.88353,10.012543333333333
2017-01-17,9.63962,9.931548333333334
2017-01-18,10.2964,9.781235
2017-01-19,10.2405,9.877070000000002
2017-01-20,10.3868,9.94595
2017-01-21,10.5955,10.046008333333335
2017-01-22,10.9101,10.173725
2017-01-23,10.7099,10.34482
2017-01-24,10.7279,10.5232
2017-01-25,10.6185,10.595116666666666
2017-01-26,10.5672,10.658116666666666
2017-01-27,10.5841,10.688183333333333
2017-01-28,10.5383,10.686283333333334
2017-01-29,10.5617,10.624316666666665
2017-01-30,10.4938,10.599616666666666
2017-01-31,10.5642,10.560599999999999
2017-02-01,10.7413,10.551549999999999
2017-02-02,10.7355,10.580566666666666
2017-02-03,10.8125,10.6058
2017-02-04,11.1287,10.6515
2017-02-05,11.4422,10.746
2017-02-06,11.3539,10.904066666666667
2017-02-07,11.4253,11.035683333333333
2017-02-08,11.5402,11.149683333333334
2017-02-09,11.4359,11.2838
2017-02-10,11.045,11.3877
2017-02-11,11.2908,11.373750000000001
2017-02-12,11.3533,11.348516666666669
2017-02-13,11.3836,11.348416666666667
2017-02-14,11.2864,11.341466666666667
2017-02-15,13.0397,11.299166666666666
2017-02-16,12.921,11.566466666666665
2017-02-17,12.8985,11.879133333333334
2017-02-18,12.7084,12.147083333333333
2017-02-19,12.8176,12.372933333333334
2017-02-20,12.7652,12.611933333333333
2017-02-21,12.3422,12.858400000000001
2017-02-22,12.6872,12.74215
2017-02-23,12.5981,12.703183333333333
2017-02-24,13.1343,12.653116666666667
2017-02-25,13.0638,12.7241
2017-02-26,13.5177,12.765133333333333
2017-02-27,14.5058,12.89055
2017-02-28,15.4507,13.25115
2017-03-01,15.8472,13.711733333333333
2017-03-02,17.355301,14.25325
2017-03-03,19.042801,14.956750166666668
2017-03-04,19.517099,15.953250333333335
2017-03-05,18.5028,16.953150166666667
2017-03-06,19.282301,17.619316833333333
2017-03-07,19.5791,18.257917
2017-03-08,18.8825,18.879900333333335
2017-03-09,16.6401,19.1344335
2017-03-10,17.7409,18.733983333333335
2017-03-11,19.374599,18.437950166666667
2017-03-12,21.464899,18.58325
2017-03-13,23.5049,18.947016333333334
2017-03-14,28.571899,19.601316333333333
2017-03-15,28.6451,21.216216166666666
2017-03-16,35.3573,23.217049499999998
2017-03-17,45.929501,26.153116166666667
2017-03-18,46.874199,30.57893316666667
2017-03-19,35.529701,34.8138165
2017-03-20,44.833599,36.817949999999996
2017-03-21,43.5098,39.52823333333333
2017-03-22,43.122501,42.00568333333333
2017-03-23,42.565201,43.2998835
2017-03-24,43.638,42.739166833333336
2017-03-25,53.575901,42.199800333333336
2017-03-26,50.769901,45.207500333333336
2017-03-27,51.312099,46.196884000000004
2017-03-28,49.7104,47.49726716666667
2017-03-29,50.569302,48.59525033333333
2017-03-30,53.1245,49.92926716666667
2017-03-31,51.7537,51.510350499999994
2017-04-01,50.033699,51.206650333333336
2017-04-02,50.7384,51.083949999999994
2017-04-03,48.821201,50.9883335
2017-04-04,43.921799,50.840133666666674
2017-04-05,44.661098,49.7322165
2017-04-06,45.220501,48.3216495
2017-04-07,42.865101,47.232783000000005
2017-04-08,41.798401,46.038016666666664
2017-04-09,44.280399,44.54801683333333
2017-04-10,43.277599,43.7912165
2017-04-11,43.5014,43.68384983333333
2017-04-12,43.462799,43.49056683333333
2017-04-13,46.3106,43.1976165
2017-04-14,49.971401,43.77186633333334
2017-04-15,47.653702,45.134032999999995
2017-04-16,49.0378,45.696250166666665
2017-04-17,48.659698,46.65628366666667
2017-04-18,48.319,47.516
2017-04-19,50.729,48.325366833333334
2017-04-20,48.132301,49.06176683333334
2017-04-21,49.643299,48.75525016666666
2017-04-22,48.1824,49.086849666666666
2017-04-23,48.592499,48.944283000000006
2017-04-24,48.866699,48.93308316666667
2017-04-25,50.0746,49.024366333333326
2017-04-26,49.909401,48.91529966666667
2017-04-27,52.805698,49.211482999999994
2017-04-28,62.226898,49.7385495
2017-04-29,71.389603,52.079299166666665
2017-04-30,68.540604,55.87881649999999
2017-05-01,79.321602,59.15780066666667
2017-05-02,76.653397,64.032301
2017-05-03,77.253998,68.48963366666668
2017-05-04,79.720398,72.56435033333334
2017-05-05,96.734703,75.47993366666667
2017-05-06,94.912102,79.70411700000001
2017-05-07,97.8694,84.09936666666667
2017-05-08,93.747002,87.19066633333334
2017-05-09,91.227997,90.03960049999999
2017-05-10,91.1511,92.36860033333333
2017-05-11,89.770699,94.27371733333332
2017-05-12,89.428596,93.11305
2017-05-13,88.694397,92.19913233333334
2017-05-14,90.871597,90.66996516666666
2017-05-15,90.784103,90.19073099999999
2017-05-16,92.387703,90.11674866666668
2017-05-17,89.250298,90.32284916666667
2017-05-18,89.840401,90.23611566666666
2017-05-19,97.052803,90.30474983333333
2017-05-20,129.222,91.6978175
2017-05-21,127.537003,98.08955133333335
2017-05-22,158.173004,104.21503466666667
2017-05-23,170.817993,115.1792515
2017-05-24,182.649002,128.77386733333333
2017-05-25,189.848999,144.24196750000002
2017-05-26,175.216995,159.70800016666666
2017-05-27,159.817001,167.37383266666666
2017-05-28,158.817001,172.75383233333332
2017-05-29,170.134995,172.86116516666667
2017-05-30,195.613007,172.74733216666667
2017-05-31,231.578003,174.90799966666668
2017-06-01,230.886002,181.86283366666666
2017-06-02,222.285995,191.1410015
2017-06-03,223.464005,201.55250049999998
2017-06-04,224.117004,212.3270011666667
2017-06-05,245.261993,221.32400266666664
2017-06-06,248.598999,229.59883366666668
2017-06-07,264.26001,232.43566633333333
2017-06-08,257.990997,237.99800100000002
2017-06-09,261.748993,243.9488346666667
2017-06-10,282.014008,250.329666
2017-06-11,338.794006,259.9791666666667
2017-06-12,341.164001,275.5678355
2017-06-13,395.686005,290.9953358333333
2017-06-14,397.588989,312.8996683333333
2017-06-15,358.506989,336.16600033333333
2017-06-16,361.182007,352.29233300000004
2017-06-17,369.882996,365.48699949999997
2017-06-18,379.519012,370.66849783333333
2017-06-19,371.864014,377.06099966666665
2017-06-20,370.326996,373.0906678333333
2017-06-21,359.540009,368.5470023333333
2017-06-22,337.733002,368.71917233333335
2017-06-23,336.484985,364.8110048333333
2017-06-24,341.625,359.24466966666665
2017-06-25,323.466003,352.92900099999997
2017-06-26,302.954987,344.8626658333333
2017-06-27,272.691986,333.63399766666663
2017-06-28,293.041992,319.1593271666667
2017-06-29,328.365997,311.7108255
2017-06-30,303.152008,310.35766083333334
2017-07-01,293.352997,303.94549550000005
2017-07-02,275.122986,298.9266611666667
2017-07-03,288.414001,294.2879943333333
2017-07-04,282.19101,296.90833016666664
2017-07-05,273.098999,295.09983316666666
2017-07-06,268.858002,285.88866683333333
2017-07-07,270.350006,280.17299916666667
2017-07-08,245.889999,276.3391673333333
2017-07-09,251.822006,271.4670028333333
2017-07-10,243.011002,265.368337
2017-07-11,211.524994,258.83833566666664
2017-07-12,197.151993,248.5760015
2017-07-13,231.811996,236.625
2017-07-14,209.529007,230.2019983333333
2017-07-15,199.709,224.141833
2017-07-16,169.574005,215.456332
2017-07-17,159.990997,203.2168325
2017-07-18,195.026993,194.627833
2017-07-19,234.940994,194.27366633333335
2017-07-20,205.421997,194.795166
2017-07-21,226.061005,194.11066433333335
2017-07-22,217.860001,198.50266516666667
